sample4,,
Wavelength (nm),Abs,
537.5,0.193337247,
537.3499756,0.193546668,
537.2000122,0.193680078,
537.0499878,0.194126889,
536.9000244,0.194125965,
536.75,0.19425121,
536.5999756,0.194264695,
536.4500122,0.19424744,
536.2999878,0.194328547,
536.1500244,0.194369048,
536,0.194418654,
535.8499756,0.194391236,
535.7000122,0.194784626,
535.5499878,0.194740817,
535.4000244,0.194949567,
535.25,0.195147991,
535.0999756,0.195550963,
534.9500122,0.195663959,
534.7999878,0.195960984,
534.6500244,0.196155399,
534.5,0.196253851,
534.3499756,0.196251944,
534.2000122,0.196285263,
534.0499878,0.196493045,
533.9000244,0.196441725,
533.75,0.196664974,
533.5999756,0.196941257,
533.4500122,0.196957722,
533.2999878,0.19730252,
533.1500244,0.197600707,
533,0.197721988,
532.8499756,0.198147908,
532.7000122,0.198305458,
532.5499878,0.198416621,
532.4000244,0.198501408,
532.25,0.198588759,
532.0999756,0.198789671,
531.9500122,0.198841676,
531.7999878,0.199183792,
531.6500244,0.19929114,
531.5,0.199492127,
531.3499756,0.199834883,
531.2000122,0.19991453,
531.0499878,0.200097308,
530.9000244,0.200368479,
530.75,0.200555146,
530.5999756,0.200614423,
530.4500122,0.200788334,
530.2999878,0.200976893,
530.1500244,0.201055527,
530,0.201130047,
529.8499756,0.201247051,
529.7000122,0.201548085,
529.5499878,0.201761335,
529.4000244,0.201878339,
529.25,0.202031225,
529.0999756,0.202233046,
528.9500122,0.20205839,
528.7999878,0.202213869,
528.6500244,0.202445969,
528.5,0.202566788,
528.3499756,0.202616066,
528.2000122,0.202734992,
528.0499878,0.202897236,
527.9000244,0.203213722,
527.75,0.203103423,
527.5999756,0.203480795,
527.4500122,0.20333612,
527.2999878,0.203294531,
527.1500244,0.203143209,
527,0.203289896,
526.8499756,0.203509539,
526.7000122,0.203559756,
526.5499878,0.203842774,
526.4000244,0.203768939,
526.25,0.2041042,
526.0999756,0.204136178,
525.9500122,0.204336688,
525.7999878,0.204315558,
525.6500244,0.203997895,
525.5,0.203823611,
525.3499756,0.203769028,
525.2000122,0.203982711,
525.0499878,0.204331473,
524.9000244,0.204345316,
524.75,0.204385221,
524.5999756,0.204408512,
524.4500122,0.204961196,
524.2999878,0.204707682,
524.1500244,0.204691887,
524,0.204001665,
523.8499756,0.203806981,
523.7000122,0.20396772,
523.5499878,0.204046682,
523.4000244,0.204269111,
523.25,0.20449543,
523.0999756,0.204780221,
522.9500122,0.204854101,
522.7999878,0.204989091,
522.6500244,0.204603091,
522.5,0.204286143,
522.3499756,0.203869775,
522.2000122,0.203708157,
522.0499878,0.203881934,
521.9000244,0.20408465,
521.75,0.204381451,
521.5999756,0.204812586,
521.4500122,0.204729587,
521.2999878,0.204676867,
521.1500244,0.204439968,
521,0.203701288,
520.8499756,0.203302011,
520.7000122,0.203246579,
520.5499878,0.203423604,
520.4000244,0.203632399,
520.25,0.203859165,
520.0999756,0.204161033,
519.9500122,0.204206049,
519.7999878,0.203834042,
519.6500244,0.203365013,
519.5,0.203114867,
519.3499756,0.202472657,
519.2000122,0.202675253,
519.0499878,0.202770457,
518.9000244,0.203163996,
518.75,0.203465834,
518.5999756,0.203313053,
518.4500122,0.203163385,
518.2999878,0.20276542,
518.1500244,0.202470273,
518,0.202238113,
517.8499756,0.202138171,
517.7000122,0.202562988,
517.5499878,0.203083664,
517.4000244,0.203145489,
517.25,0.202883273,
517.0999756,0.202834293,
516.9500122,0.202310994,
516.7999878,0.201873839,
516.6500244,0.201794863,
516.5,0.201663062,
516.3499756,0.202051684,
516.2000122,0.202115044,
516.0499878,0.20227325,
515.9000244,0.202001303,
515.75,0.201688558,
515.5999756,0.201413885,
515.4500122,0.201442495,
515.2999878,0.201365441,
515.1500244,0.201065525,
515,0.20138289,
514.8499756,0.201371163,
514.7000122,0.201537296,
514.5499878,0.201041296,
514.4000244,0.200842053,
514.25,0.200705558,
514.0999756,0.200753391,
513.9500122,0.200817183,
513.7999878,0.200706303,
513.6500244,0.200925469,
513.5,0.200639769,
513.3499756,0.200187892,
513.2000122,0.200145036,
513.0499878,0.200128496,
512.9000244,0.199883163,
512.75,0.199817821,
512.5999756,0.199897394,
512.4500122,0.199693918,
512.2999878,0.199514464,
512.1500244,0.199384943,
512,0.199206188,
511.8500061,0.199040532,
511.6999817,0.198811114,
511.5499878,0.198901042,
511.3999939,0.19871971,
511.25,0.198594317,
511.1000061,0.198404491,
510.9499817,0.198202521,
510.7999878,0.197943971,
510.6499939,0.198011473,
510.5,0.197660357,
510.3500061,0.197493494,
510.1999817,0.197454795,
510.0499878,0.197232112,
509.8999939,0.196855471,
509.75,0.196730167,
509.6000061,0.196591541,
509.4499817,0.196512654,
509.2999878,0.196269304,
