sample1,,
Wavelength (nm),Abs,
UV-Vis Scan Rate (nm/min)         45.000,,
UV-Vis Data Interval (nm)         0.150,,
UV-Vis Ave. Time (sec)            0.200,,
UV-Vis SBW (nm)                   0.2,,
Beam Mode                         Double,,
Signal-to-noise Mode              Off,,
UV Source                         On,,
Vis Source                        On,,
Source Changeover (nm)            350.00,,
Baseline Correction               Off,,
Cycle Mode                        Off,,
Comments,,
Method Log     :,,
Method Name    :,,
Date/Time stamp: 14/04/2020 11:45:01 AM,,
Method Modifications:,,
UVVIS SAT Changed: 14/04/2020 11:45:54 AM, Old: 0.100, New: 0.200
Common SAT Changed: 14/04/2020 11:45:54 AM, Old: 0.100, New: 0.200
X Start nm Changed: 14/04/2020 11:47:13 AM, Old: 800.00, New: 650.00
X Stop nm Changed: 14/04/2020 11:47:13 AM, Old: 200.00, New: 500.00
Common Interval nm Changed: 14/04/2020 11:47:13 AM, Old:    1.000, New:    0.150
SBW Changed: 14/04/2020 11:47:13 AM, Old:2.0, New:0.2
Common Slit Width Changed: 14/04/2020 11:47:13 AM, Old:2.0, New:0.2
End Method Modifications,,
<SBW (nm)> ,0.2,
<Energy> ,165,
<Current Wavelength> ,501.52,
,,
"Smooth5(""sample1""):sample1",,
sample1,,
Collection Time: 14/04/2020 11:53:04 AM,,
Operator Name  :,,
Scan Software Version: 3.00(339),,
Parameter List :,,
Instrument                        Cary 100,,
Instrument Version                10.00,,
Start (nm)                        650.00,,
Stop (nm)                         500.00,,
X Mode                            Nanometers,,
Y Mode                            Abs,,
UV-Vis Scan Rate (nm/min)         45.000,,
UV-Vis Data Interval (nm)         0.150,,
UV-Vis Ave. Time (sec)            0.200,,
UV-Vis SBW (nm)                   0.2,,
Beam Mode                         Double,,
Signal-to-noise Mode              Off,,
UV Source                         On,,
Vis Source                        On,,
Source Changeover (nm)            350.00,,
Baseline Correction               Off,,
Cycle Mode                        Off,,
Comments,,
Method Log     :,,
Method Name    :,,
Date/Time stamp: 14/04/2020 11:45:01 AM,,
Method Modifications:,,
UVVIS SAT Changed: 14/04/2020 11:45:54 AM, Old: 0.100, New: 0.200
Common SAT Changed: 14/04/2020 11:45:54 AM, Old: 0.100, New: 0.200
X Start nm Changed: 14/04/2020 11:47:13 AM, Old: 800.00, New: 650.00
X Stop nm Changed: 14/04/2020 11:47:13 AM, Old: 200.00, New: 500.00
