sample5,,
Wavelength (nm),Abs,
529.7000122,0.202924907,
529.5499878,0.20300521,
529.4000244,0.20309788,
529.25,0.203187391,
529.0999756,0.203133255,
528.9500122,0.203225702,
528.7999878,0.203318834,
528.6500244,0.203429818,
528.5,0.20362553,
528.3499756,0.203920603,
528.2000122,0.204448387,
528.0499878,0.204271227,
527.9000244,0.204345346,
527.75,0.204414189,
527.5999756,0.204482004,
527.4500122,0.204493195,
527.2999878,0.204474539,
527.1500244,0.204359233,
527,0.204534024,
526.8499756,0.204638094,
526.7000122,0.204819173,
526.5499878,0.205198348,
526.4000244,0.205233634,
526.25,0.205322087,
526.0999756,0.205253646,
525.9500122,0.205374628,
525.7999878,0.205168247,
525.6500244,0.205294758,
525.5,0.205161601,
525.3499756,0.205263823,
525.2000122,0.205358848,
525.0499878,0.205449402,
524.9000244,0.205500931,
524.75,0.205715835,
524.5999756,0.205685526,
524.4500122,0.205861896,
524.2999878,0.205702528,
524.1500244,0.205575511,
524,0.20561412,
523.8499756,0.205645457,
523.7000122,0.205635727,
523.5499878,0.205449566,
523.4000244,0.205628291,
523.25,0.205738694,
523.0999756,0.205786541,
522.9500122,0.205715835,
522.7999878,0.20584859,
522.6500244,0.205729842,
522.5,0.205614656,
522.3499756,0.205731958,
522.2000122,0.205556065,
522.0499878,0.205366075,
521.9000244,0.205462366,
521.75,0.205534414,
521.5999756,0.205331057,
521.4500122,0.205470175,
521.2999878,0.205518171,
521.1500244,0.205547422,
521,0.205283389,
520.8499756,0.20524253,
520.7000122,0.205121622,
520.5499878,0.205101281,
520.4000244,0.204978585,
520.25,0.204921946,
520.0999756,0.204949752,
519.9500122,0.204948381,
519.7999878,0.204837307,
519.6500244,0.204951942,
519.5,0.204745337,
519.3499756,0.204704121,
519.2000122,0.204432547,
519.0499878,0.204460159,
518.9000244,0.204417095,
518.75,0.20433189,
518.5999756,0.204320535,
518.4500122,0.204260528,
518.2999878,0.204053342,
518.1500244,0.204091951,
518,0.204160571,
517.8499756,0.204118043,
517.7000122,0.204076946,
517.5499878,0.20419839,
517.4000244,0.204030618,
517.25,0.203767657,
517.0999756,0.203825191,
516.9500122,0.203677535,
516.7999878,0.203667358,
516.6500244,0.203443423,
516.5,0.203588799,
516.3499756,0.203366011,
516.2000122,0.203348279,
516.0499878,0.202974677,
515.9000244,0.203047812,
515.75,0.203009099,
515.5999756,0.202834547,
515.4500122,0.202993721,
515.2999878,0.20267579,
515.1500244,0.202658579,
515,0.2026131,
514.8499756,0.202508315,
514.7000122,0.202403262,
514.5499878,0.202297092,
514.4000244,0.202195272,
514.25,0.202065736,
514.0999756,0.202024266,
513.9500122,0.202003002,
513.7999878,0.201790452,
513.6500244,0.201758206,
513.5,0.201540515,
513.3499756,0.20159696,
513.2000122,0.201296225,
513.0499878,0.201209366,
512.9000244,0.201172546,
512.75,0.201092422,
512.5999756,0.201018885,
512.4500122,0.2008432,
512.2999878,0.200633973,
512.1500244,0.200483471,
512,0.200401202,
511.8500061,0.200299054,
511.6999817,0.199954286,
511.5499878,0.200038105,
511.3999939,0.199910387,
511.25,0.199581757,
511.1000061,0.199513525,
510.9499817,0.199464515,
510.7999878,0.199180961,
510.6499939,0.199046463,
510.5,0.198968083,
510.3500061,0.198647603,
510.1999817,0.198585033,
510.0499878,0.19823353,
509.8999939,0.198330626,
509.75,0.198042437,
509.6000061,0.197787285,
509.4499817,0.197744191,
509.2999878,0.197408259,
509.1499939,0.197333425,
509,0.197006285,
508.8500061,0.196983635,
508.6999817,0.19668375,
508.5499878,0.196477622,
508.3999939,0.196272031,
508.25,0.196064964,
508.1000061,0.195916876,
507.9499817,0.195686251,
507.7999878,0.195627436,
507.6499939,0.195238426,
507.5,0.195070311,
507.3500061,0.194888011,
507.1999817,0.194594681,
507.0499878,0.194423556,
506.8999939,0.194350943,
506.75,0.194020003,
506.6000061,0.193752289,
506.4499817,0.193590313,
506.2999878,0.193526939,
506.1499939,0.193211943,
506,0.192781717,
505.8500061,0.192757994,
505.6999817,0.192412302,
505.5499878,0.192178607,
505.3999939,0.191850498,
505.25,0.191881463,
505.1000061,0.191773236,
504.9499817,0.191261843,
504.7999878,0.190982804,
504.6499939,0.190943658,
504.5,0.190610975,
504.3500061,0.190386042,
504.1999817,0.190143168,
504.0499878,0.189751312,
503.8999939,0.189694822,
503.75,0.189413622,
503.6000061,0.189078748,
503.4499817,0.189046577,
503.2999878,0.188632891,
503.1499939,0.188735411,
503,0.188082025,
502.8500061,0.187919274,
502.6999817,0.18767336,
502.5499878,0.187412426,
502.3999939,0.187093034,
502.25,0.186874211,
502.1000061,0.18679449,
501.9499817,0.186485246,
501.7999878,0.186094806,
501.6499939,0.18590492,
501.5,0.185511664,
501.3500061,0.185379431,
501.1999817,0.185149849,
501.0499878,0.18478094,
500.8999939,0.184496284,
500.75,0.184184611,
500.6000061,0.18409726,
500.4499817,0.183620215,
500.2999878,0.183462575,
500.1499939,0.183257222,
500,0.182847306,
,,
,,
sample5,,
sample5,,
Collection Time: 14/04/2020 1:43:15 PM,,
Operator Name  :,,
Scan Software Version: 3.00(339),,
Parameter List :,,
Instrument                        Cary 100,,
Instrument Version                10.00,,
Start (nm)                        650.00,,
Stop (nm)                         500.00,,
X Mode                            Nanometers,,
Y Mode                            Abs,,
UV-Vis Scan Rate (nm/min)         45.000,,
UV-Vis Data Interval (nm)         0.150,,
UV-Vis Ave. Time (sec)            0.200,,
UV-Vis SBW (nm)                   4.0,,
Beam Mode                         Double,,
Signal-to-noise Mode              Off,,
UV Source                         On,,
Vis Source                        On,,
Source Changeover (nm)            350.00,,
Baseline Correction               Off,,
Cycle Mode                        Off,,
Comments,,
Method Log     :,,
Method Name    :,,
Date/Time stamp: 14/04/2020 11:56:13 AM,,
Method Modifications:,,
UVVIS SAT Changed: 14/04/2020 11:57:33 AM, Old: 0.100, New: 0.200
Common SAT Changed: 14/04/2020 11:57:33 AM, Old: 0.100, New: 0.200
X Start nm Changed: 14/04/2020 11:57:44 AM, Old: 800.00, New: 700.00
X Stop nm Changed: 14/04/2020 11:57:44 AM, Old: 200.00, New: 400.00
Common Interval nm Changed: 14/04/2020 11:57:44 AM, Old:    1.000, New:    0.150
SBW Changed: 14/04/2020 11:58:25 AM, Old:2.0, New:1.0
Common Slit Width Changed: 14/04/2020 11:58:25 AM, Old:2.0, New:1.0
Saved as C:\Documents and Settings\Spec Lab\My Documents\2011\Majid I2\Survey SBW1 SR45nm.BSW,,
X Start nm Changed: 14/04/2020 1:28:30 PM, Old: 700.00, New: 650.00
X Stop nm Changed: 14/04/2020 1:28:30 PM, Old: 400.00, New: 500.00
Saved as C:\Documents and Settings\Spec Lab\My Documents\2011\Majid I2\SBW1 SR45nm.BSW,,
SBW Changed: 14/04/2020 1:35:30 PM, Old:1.0, New:2.0
Common Slit Width Changed: 14/04/2020 1:35:30 PM, Old:1.0, New:2.0
SBW Changed: 14/04/2020 1:41:03 PM, Old:2.0, New:4.0
Common Slit Width Changed: 14/04/2020 1:41:03 PM, Old:2.0, New:4.0
End Method Modifications,,
<SBW (nm)> ,4,
<Energy> ,86,
<Current Wavelength> ,500,
